Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,S1.stopped,intro_pic.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,S1_2.stopped,Story1.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,S1_3.stopped,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,S1_4.stopped,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,S1_5.stopped,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,S1_6.stopped,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,S1_7.stopped,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,S1_8.stopped,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,inter_end_pic.started,image_8.started,key_resp_6.started,S1_9.started,S1_9.stopped,inter_end_pic.stopped,run_loop.key_resp_6.keys,run_loop.key_resp_6.rt,run_loop.key_resp_6.duration,EndStory.started,Story_end.started,key_resp_15.started,S1_11.started,S1_11.stopped,EndStory.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,EndStory2.started,key_resp_16.started,Story_end2.started,EndStory2.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,EndStory3.started,key_resp_17.started,Story_end3.started,S1_12.started,S1_12.stopped,EndStory3.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,2,0,2,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,2,0,2,0,632.8839833999518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.8719707999844,632.8839833999518,632.8839833999518,632.8839833999518,633.0680517000146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,3,0,3,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,3,0,3,0,633.0844447000418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0727037999313,633.0844447000418,633.0844447000418,633.0844447000418,633.2695762000512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,4,0,4,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,4,0,4,0,633.2849445000757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.2740986000281,633.2849445000757,633.2849445000757,633.2849445000757,633.4687484998722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,5,0,5,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,5,0,5,0,633.4855303000659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.4735107000452,633.4855303000659,633.4855303000659,633.4855303000659,633.6689873000141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,6,0,6,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,6,0,6,0,633.6847647000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.6739509000909,633.6847647000104,633.6847647000104,633.6847647000104,633.8684187000617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,7,0,7,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,7,0,7,0,633.8853309999686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.8729077000171,633.8853309999686,633.8853309999686,633.8853309999686,634.0698738999199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,8,0,8,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,8,0,8,0,634.0854243999347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.0742730000056,634.0854243999347,634.0854243999347,634.0854243999347,634.2692563999444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,9,0,9,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,9,0,9,0,634.2858090000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.2738755999599,634.2858090000227,634.2858090000227,634.2858090000227,634.4696408999152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,10,0,10,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,10,0,10,0,634.486975699896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.4742920000572,634.486975699896,634.486975699896,634.486975699896,634.6707673000637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,11,0,11,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,11,0,11,0,634.6865972999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.6751196999103,634.6865972999949,634.6865972999949,634.6865972999949,634.8715701999608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,12,0,12,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,12,0,12,0,634.8871003999375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.8760289000347,634.8871003999375,634.8871003999375,634.8871003999375,635.0708868000656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,13,0,13,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,13,0,13,0,635.0874266000465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0753756000195,635.0874266000465,635.0874266000465,635.0874266000465,635.2712630000897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,14,0,14,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,14,0,14,0,635.2877881999593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.2761224999558,635.2877881999593,635.2877881999593,635.2877881999593,635.4719956000336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,15,0,15,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,15,0,15,0,635.4885843000375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.476842999924,635.4885843000375,635.4885843000375,635.4885843000375,635.672366200015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,16,0,16,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,16,0,16,0,635.6889249000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.6767029999755,635.6889249000233,635.6889249000233,635.6889249000233,635.872435099911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,17,0,17,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,17,0,17,0,635.889009000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.8769451000262,635.889009000035,635.889009000035,635.889009000035,636.0711862999015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,18,0,18,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,18,0,18,0,636.088406899944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0758106000721,636.088406899944,636.088406899944,636.088406899944,636.2731013998855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,19,0,19,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,19,0,19,0,636.288847199874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.277513399953,636.288847199874,636.288847199874,636.288847199874,636.4726356000174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,20,0,20,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,20,0,20,0,636.4892603999469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.477239199914,636.4892603999469,636.4892603999469,636.4892603999469,636.6728942999616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,21,0,21,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,21,0,21,0,636.6895922000986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.6772902999073,636.6895922000986,636.6895922000986,636.6895922000986,636.8733894000761,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,22,0,22,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,22,0,22,0,636.890002900036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.8778570001014,636.890002900036,636.890002900036,636.890002900036,637.0740255999845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,23,0,23,,,,,,,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",space,0.02809069980867207,None,,,,,,,,,,,,1,0,1,0,0,17,17,17,23,0,23,0,637.0904808000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0787202999927,637.0904808000196,637.0904808000196,637.0904808000196,637.1259055000264,space,0.02809069980867207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,17,17,0,,,,space,0.47732689999975264,None,4,l18,lépcső,stairs,5,location,house,6.4,21,24,78,None,"(0.1, -0.1)",,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.2360225999728,637.2431677998975,637.24060956665,639.1271492999513,,,,,,641.1301557000261,641.1466258000582,641.1466258000582,641.6316825000104,,,,,,,,,,,,,,,639.1661306999158,639.171508200001,639.1768978998996,641.0636465998832,641.1300790000241,space,0.47732689999975264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,0,0,0,,,,,,,4,t26,gitár,guitar,8,tools,instrument,6.4,19,None,63,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,0,0,0,0,641.6472926998977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.636603299994,641.6472926998977,641.6472926998977,641.6472926998977,641.8319172000047,None,,,,,,,,,,,641.8475313999224,641.8475313999224,641.8475313999224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,0,0,0,,,,,,,4,t26,gitár,guitar,8,tools,instrument,6.4,19,None,63,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,0,0,0,0,641.8475313999224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.8363014000934,641.8475313999224,641.8475313999224,641.8475313999224,642.031478599878,None,,,,,,,,,,,642.0478473999538,642.0478473999538,642.0478473999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,1,0,1,,,,,,,4,t26,gitár,guitar,8,tools,instrument,6.4,19,None,63,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,1,0,1,0,642.0478473999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0356842000037,642.0478473999538,642.0478473999538,642.0478473999538,642.2320447000675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,2,0,2,,,,,,,4,t26,gitár,guitar,8,tools,instrument,6.4,19,None,63,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,2,0,2,0,642.2486840998754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.2366325000767,642.2486840998754,642.2486840998754,642.2486840998754,642.4322782000527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,3,0,3,,,,,,,4,t26,gitár,guitar,8,tools,instrument,6.4,19,None,63,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,3,0,3,0,642.448682300048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.4366568999831,642.448682300048,642.448682300048,642.448682300048,642.6325457999483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,4,0,4,,,,,,,4,t26,gitár,guitar,8,tools,instrument,6.4,19,None,63,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,4,0,4,0,642.6493905999232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.6368797000032,642.6493905999232,642.6493905999232,642.6493905999232,642.8329211000819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,5,0,5,,,,,,,4,t26,gitár,guitar,8,tools,instrument,6.4,19,None,63,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,5,0,5,0,642.8496749000624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.8374902000651,642.8496749000624,642.8496749000624,642.8496749000624,643.0337235999759,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,6,0,6,,,,,,,4,t26,gitár,guitar,8,tools,instrument,6.4,19,None,63,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,6,0,6,0,643.0503742999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0379482000135,643.0503742999863,643.0503742999863,643.0503742999863,643.2336532000918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,7,0,7,,,,,,,4,t26,gitár,guitar,8,tools,instrument,6.4,19,None,63,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,7,0,7,0,643.2507484999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.2381539000198,643.2507484999951,643.2507484999951,643.2507484999951,643.4340657999273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
